Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,concept:name,lifecycle:transition,org:group
case-8863,T05 Print and send confirmation of receipt-complete,Resource02,2011/08/08 22:39:55.089,Variant 1,1,Internet,General,Group 5,Resource02,task-35680,T05 Print and send confirmation of receipt,complete,Group 2
case-8863,T06 Determine necessity of stop advice-complete,Resource02,2011/08/08 22:40:18.949,Variant 1,1,Internet,General,Group 5,Resource02,task-35678,T06 Determine necessity of stop advice,complete,Group 1
case-8863,T10 Determine necessity to stop indication-complete,Resource02,2011/08/08 22:42:56.289,Variant 1,1,Internet,General,Group 5,Resource02,task-35681,T10 Determine necessity to stop indication,complete,Group 1
case-8864,Confirmation of receipt-complete,Resource01,2011/08/04 23:31:38.201,Variant 1,1,Internet,General,Group 8,Resource11,task-34230,Confirmation of receipt,complete,EMPTY
case-8864,T02 Check confirmation of receipt-complete,Resource01,2011/08/04 23:32:00.946,Variant 1,1,Internet,General,Group 8,Resource11,task-35493,T02 Check confirmation of receipt,complete,Group 4
case-8864,T04 Determine confirmation of receipt-complete,Resource01,2011/08/04 23:32:18.665,Variant 1,1,Internet,General,Group 8,Resource11,task-35495,T04 Determine confirmation of receipt,complete,Group 3
case-8864,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/04 23:32:35.742,Variant 1,1,Internet,General,Group 8,Resource11,task-35496,T05 Print and send confirmation of receipt,complete,Group 2
case-8864,T06 Determine necessity of stop advice-complete,Resource01,2011/08/04 23:32:52.326,Variant 1,1,Internet,General,Group 8,Resource11,task-35494,T06 Determine necessity of stop advice,complete,Group 1
case-8864,T10 Determine necessity to stop indication-complete,Resource01,2011/08/04 23:33:10.015,Variant 1,1,Internet,General,Group 8,Resource11,task-35497,T10 Determine necessity to stop indication,complete,Group 1
case-8905,Confirmation of receipt-complete,Resource02,2011/08/01 23:20:40.408,Variant 1,1,Internet,General,Group 5,Resource02,task-34681,Confirmation of receipt,complete,Group 1
case-8905,T02 Check confirmation of receipt-complete,Resource02,2011/08/01 23:21:05.210,Variant 1,1,Internet,General,Group 5,Resource02,task-34760,T02 Check confirmation of receipt,complete,Group 4
case-8905,T04 Determine confirmation of receipt-complete,Resource02,2011/08/01 23:21:22.927,Variant 1,1,Internet,General,Group 5,Resource02,task-34763,T04 Determine confirmation of receipt,complete,Group 3
case-8905,T05 Print and send confirmation of receipt-complete,Resource02,2011/08/01 23:21:42.340,Variant 1,1,Internet,General,Group 5,Resource02,task-34764,T05 Print and send confirmation of receipt,complete,Group 2
case-8905,T06 Determine necessity of stop advice-complete,Resource02,2011/08/01 23:23:51.774,Variant 1,1,Internet,General,Group 5,Resource02,task-34761,T06 Determine necessity of stop advice,complete,Group 1
case-8905,T10 Determine necessity to stop indication-complete,Resource02,2011/08/01 23:24:23.013,Variant 1,1,Internet,General,Group 5,Resource02,task-34769,T10 Determine necessity to stop indication,complete,Group 1
case-891,Confirmation of receipt-complete,Resource26,2010/10/02 17:20:39.266,Variant 104,104,Internet,General,,Resource26,task-4,Confirmation of receipt,complete,Group 1
case-891,T02 Check confirmation of receipt-complete,Resource26,2010/10/02 17:21:26.588,Variant 104,104,Internet,General,,Resource26,task-5,T02 Check confirmation of receipt,complete,Group 4
case-891,T03 Adjust confirmation of receipt-complete,Resource26,2010/10/02 17:31:12.836,Variant 104,104,Internet,General,,Resource26,task-7,T03 Adjust confirmation of receipt,complete,Group 1
case-891,T02 Check confirmation of receipt-complete,Resource26,2010/10/02 17:31:40.160,Variant 104,104,Internet,General,,Resource26,task-8,T02 Check confirmation of receipt,complete,Group 4
case-891,T03 Adjust confirmation of receipt-complete,Resource26,2010/10/02 17:32:01.401,Variant 104,104,Internet,General,,Resource26,task-9,T03 Adjust confirmation of receipt,complete,Group 1
case-891,T02 Check confirmation of receipt-complete,Resource21,2010/11/09 23:13:52.563,Variant 104,104,Internet,General,,Resource26,task-10,T02 Check confirmation of receipt,complete,Group 4
case-891,T04 Determine confirmation of receipt-complete,Resource21,2010/11/09 23:14:10.016,Variant 104,104,Internet,General,,Resource26,task-1275,T04 Determine confirmation of receipt,complete,Group 3
case-891,T05 Print and send confirmation of receipt-complete,Resource21,2010/11/09 23:14:22.628,Variant 104,104,Internet,General,,Resource26,task-1276,T05 Print and send confirmation of receipt,complete,Group 2
case-891,T06 Determine necessity of stop advice-complete,Resource21,2010/11/09 23:14:37.300,Variant 104,104,Internet,General,,Resource26,task-6,T06 Determine necessity of stop advice,complete,Group 1
case-891,T07-1 Draft intern advice aspect 1-complete,Resource21,2010/11/09 23:17:36.097,Variant 104,104,Internet,General,,Resource26,task-1277,T07-1 Draft intern advice aspect 1,complete,Group 13
case-891,T06 Determine necessity of stop advice-complete,Resource26,2010/11/10 16:52:33.800,Variant 104,104,Internet,General,,Resource26,task-1278,T06 Determine necessity of stop advice,complete,Group 1
case-891,T07-1 Draft intern advice aspect 1-complete,Resource26,2010/11/10 16:52:51.041,Variant 104,104,Internet,General,,Resource26,task-1335,T07-1 Draft intern advice aspect 1,complete,Group 13
case-891,T06 Determine necessity of stop advice-complete,Resource26,2010/11/10 16:53:08.065,Variant 104,104,Internet,General,,Resource26,task-1336,T06 Determine necessity of stop advice,complete,Group 1
case-891,T10 Determine necessity to stop indication-complete,admin1,2010/11/10 18:38:45.959,Variant 104,104,Internet,General,,Resource26,task-1337,T10 Determine necessity to stop indication,complete,Group 1
case-891,T11 Create document X request unlicensed-complete,admin1,2010/11/10 18:38:57.202,Variant 104,104,Internet,General,,Resource26,task-1338,T11 Create document X request unlicensed,complete,Group 1
case-891,T12 Check document X request unlicensed-complete,admin1,2010/11/10 18:39:07.674,Variant 104,104,Internet,General,,Resource26,task-1339,T12 Check document X request unlicensed,complete,Group 4
case-891,T14 Determine document X request unlicensed-complete,admin1,2010/11/10 18:39:21.494,Variant 104,104,Internet,General,,Resource26,task-1340,T14 Determine document X request unlicensed,complete,Group 3
case-891,T15 Print document X request unlicensed-complete,Resource26,2010/11/12 22:40:44.291,Variant 104,104,Internet,General,,Resource26,task-1341,T15 Print document X request unlicensed,complete,Group 2
case-8919,Confirmation of receipt-complete,Resource01,2011/08/10 18:27:23.598,Variant 1,1,Internet,General,Group 8,Resource11,task-34927,Confirmation of receipt,complete,EMPTY
case-8919,T02 Check confirmation of receipt-complete,Resource01,2011/08/10 18:35:09.945,Variant 1,1,Internet,General,Group 8,Resource11,task-36024,T02 Check confirmation of receipt,complete,Group 4
case-8919,T04 Determine confirmation of receipt-complete,Resource01,2011/08/10 18:35:54.845,Variant 1,1,Internet,General,Group 8,Resource11,task-36026,T04 Determine confirmation of receipt,complete,Group 3
case-8919,T05 Print and send confirmation of receipt-complete,Resource01,2011/08/10 18:36:35.526,Variant 1,1,Internet,General,Group 8,Resource11,task-36027,T05 Print and send confirmation of receipt,complete,Group 2
case-8919,T06 Determine necessity of stop advice-complete,Resource01,2011/08/10 18:37:22.264,Variant 1,1,Internet,General,Group 8,Resource11,task-36025,T06 Determine necessity of stop advice,complete,Group 1
case-8919,T10 Determine necessity to stop indication-complete,Resource01,2011/08/10 18:44:06.780,Variant 1,1,Internet,General,Group 8,Resource11,task-36028,T10 Determine necessity to stop indication,complete,Group 1
case-8921,Confirmation of receipt-complete,Resource04,2011/08/09 20:38:23.664,Variant 8,8,Internet,General,Group 5,Resource04,task-34930,Confirmation of receipt,complete,EMPTY
case-8921,T02 Check confirmation of receipt-complete,Resource04,2011/08/09 20:38:53.023,Variant 8,8,Internet,General,Group 5,Resource04,task-35933,T02 Check confirmation of receipt,complete,Group 4
case-8921,T04 Determine confirmation of receipt-complete,Resource04,2011/08/09 20:39:17.208,Variant 8,8,Internet,General,Group 5,Resource04,task-35936,T04 Determine confirmation of receipt,complete,Group 3
case-8921,T05 Print and send confirmation of receipt-complete,Resource04,2011/08/09 20:39:35.544,Variant 8,8,Internet,General,Group 5,Resource04,task-35937,T05 Print and send confirmation of receipt,complete,Group 2
case-8921,T06 Determine necessity of stop advice-complete,Resource04,2011/08/09 20:39:51.234,Variant 8,8,Internet,General,Group 5,Resource04,task-35934,T06 Determine necessity of stop advice,complete,Group 1
case-8921,T10 Determine necessity to stop indication-complete,Resource04,2011/08/09 20:40:09.569,Variant 8,8,Internet,General,Group 5,Resource04,task-35939,T10 Determine necessity to stop indication,complete,Group 1
case-8921,T11 Create document X request unlicensed-complete,Resource04,2011/08/09 22:31:12.429,Variant 8,8,Internet,General,Group 5,Resource04,task-35940,T11 Create document X request unlicensed,complete,Group 1
case-8921,T12 Check document X request unlicensed-complete,Resource04,2011/08/09 22:31:33.293,Variant 8,8,Internet,General,Group 5,Resource04,task-35959,T12 Check document X request unlicensed,complete,Group 4
case-8921,T14 Determine document X request unlicensed-complete,Resource04,2011/08/09 22:32:00.893,Variant 8,8,Internet,General,Group 5,Resource04,task-35960,T14 Determine document X request unlicensed,complete,Group 3
case-8921,T15 Print document X request unlicensed-complete,Resource04,2011/08/09 22:32:23.487,Variant 8,8,Internet,General,Group 5,Resource04,task-35961,T15 Print document X request unlicensed,complete,Group 2
case-8922,Confirmation of receipt-complete,Resource04,2011/08/08 22:56:56.883,Variant 1,1,Internet,General,Group 5,Resource04,task-34947,Confirmation of receipt,complete,EMPTY
case-8922,T02 Check confirmation of receipt-complete,Resource04,2011/08/08 22:57:18.359,Variant 1,1,Internet,General,Group 5,Resource04,task-35703,T02 Check confirmation of receipt,complete,Group 4
case-8922,T04 Determine confirmation of receipt-complete,Resource04,2011/08/08 22:57:37.893,Variant 1,1,Internet,General,Group 5,Resource04,task-35705,T04 Determine confirmation of receipt,complete,Group 3
case-8922,T05 Print and send confirmation of receipt-complete,Resource04,2011/08/08 22:57:57.968,Variant 1,1,Internet,General,Group 5,Resource04,task-35706,T05 Print and send confirmation of receipt,complete,Group 2
case-8922,T06 Determine necessity of stop advice-complete,Resource04,2011/08/08 23:15:44.899,Variant 1,1,Internet,General,Group 5,Resource04,task-35704,T06 Determine necessity of stop advice,complete,Group 1
case-8922,T10 Determine necessity to stop indication-complete,Resource04,2011/08/08 23:16:10.956,Variant 1,1,Internet,General,Group 5,Resource04,task-35717,T10 Determine necessity to stop indication,complete,Group 1
case-8923,Confirmation of receipt-complete,Resource13,2011/08/15 17:37:07.097,Variant 2,2,Internet,General,Group 5,Resource13,task-34958,Confirmation of receipt,complete,EMPTY
case-8923,T06 Determine necessity of stop advice-complete,Resource13,2011/08/15 17:37:27.921,Variant 2,2,Internet,General,Group 5,Resource13,task-36413,T06 Determine necessity of stop advice,complete,Group 1
case-8923,T10 Determine necessity to stop indication-complete,Resource13,2011/08/15 17:37:46.677,Variant 2,2,Internet,General,Group 5,Resource13,task-36414,T10 Determine necessity to stop indication,complete,Group 1
case-8923,T02 Check confirmation of receipt-complete,Resource13,2011/08/15 17:38:23.127,Variant 2,2,Internet,General,Group 5,Resource13,task-36412,T02 Check confirmation of receipt,complete,EMPTY
case-8923,T04 Determine confirmation of receipt-complete,Resource13,2011/08/15 17:38:43.809,Variant 2,2,Internet,General,Group 5,Resource13,task-36416,T04 Determine confirmation of receipt,complete,Group 3
case-8923,T05 Print and send confirmation of receipt-complete,Resource13,2011/08/15 17:39:11.485,Variant 2,2,Internet,General,Group 5,Resource13,task-36417,T05 Print and send confirmation of receipt,complete,EMPTY
case-8932,Confirmation of receipt-complete,admin2,2011/08/15 17:04:12.097,Variant 3,3,Internet,General,Group 5,Resource09,task-34989,Confirmation of receipt,complete,Group 1
case-8934,Confirmation of receipt-complete,Resource05,2011/08/11 17:25:50.571,Variant 6,6,Internet,General,Group 5,Resource05,task-35001,Confirmation of receipt,complete,Group 1
case-8934,T06 Determine necessity of stop advice-complete,Resource05,2011/08/11 17:26:19.437,Variant 6,6,Internet,General,Group 5,Resource05,task-36219,T06 Determine necessity of stop advice,complete,Group 1
case-8934,T02 Check confirmation of receipt-complete,Resource05,2011/08/11 17:26:42.058,Variant 6,6,Internet,General,Group 5,Resource05,task-36218,T02 Check confirmation of receipt,complete,Group 4
case-8934,T04 Determine confirmation of receipt-complete,Resource05,2011/08/11 17:27:01.459,Variant 6,6,Internet,General,Group 5,Resource05,task-36221,T04 Determine confirmation of receipt,complete,Group 3
case-8934,T05 Print and send confirmation of receipt-complete,Resource05,2011/08/11 17:27:41.372,Variant 6,6,Internet,General,Group 5,Resource05,task-36222,T05 Print and send confirmation of receipt,complete,Group 2
case-8934,T10 Determine necessity to stop indication-complete,Resource05,2011/08/11 17:28:37.415,Variant 6,6,Internet,General,Group 5,Resource05,task-36220,T10 Determine necessity to stop indication,complete,Group 1
case-8936,Confirmation of receipt-complete,Resource02,2011/08/10 23:03:16.600,Variant 1,1,Internet,General,Group 5,Resource02,task-35028,Confirmation of receipt,complete,Group 1
case-8936,T02 Check confirmation of receipt-complete,Resource02,2011/08/10 23:03:43.965,Variant 1,1,Internet,General,Group 5,Resource02,task-36116,T02 Check confirmation of receipt,complete,Group 4
case-8936,T04 Determine confirmation of receipt-complete,Resource02,2011/08/10 23:04:03.653,Variant 1,1,Internet,General,Group 5,Resource02,task-36118,T04 Determine confirmation of receipt,complete,Group 3
case-8936,T05 Print and send confirmation of receipt-complete,Resource02,2011/08/10 23:04:22.437,Variant 1,1,Internet,General,Group 5,Resource02,task-36119,T05 Print and send confirmation of receipt,complete,Group 2
case-8936,T06 Determine necessity of stop advice-complete,Resource02,2011/08/10 23:04:39.823,Variant 1,1,Internet,General,Group 5,Resource02,task-36117,T06 Determine necessity of stop advice,complete,Group 1
case-8936,T10 Determine necessity to stop indication-complete,Resource02,2011/08/10 23:23:58.423,Variant 1,1,Internet,General,Group 5,Resource02,task-36120,T10 Determine necessity to stop indication,complete,Group 1
