Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,oranization country,org:group,org:role,organization country,organization involved,product,resource country
1-749119026,Queued-Awaiting Assignment,Martin,2012/05/23 19:37:16.000,Variant 158,158,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-749119026,Accepted-In Progress,Christian,2012/05/23 22:52:44.000,Variant 158,158,Accepted,High,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-749119026,Queued-Awaiting Assignment,Martin,2012/05/23 23:31:52.000,Variant 158,158,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-749162875,Accepted-In Progress,Hongming,2012/05/23 20:51:33.000,Variant 3,3,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD67,Sweden
1-749162875,Accepted-Assigned,Hongming,2012/05/23 20:56:14.000,Variant 3,3,Accepted,Medium,Assigned,se,Org line A2,A2_4,,,PROD67,Sweden
1-749184198,Accepted-In Progress,Saki,2012/05/23 20:41:45.000,Variant 4,4,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD589,Sweden
1-749184198,Accepted-Wait,Saki,2012/05/23 21:31:00.000,Variant 4,4,Accepted,Low,Wait,us,Org line A2,A2_4,,,PROD589,Sweden
1-749184744,Accepted-In Progress,Saki,2012/05/23 21:30:51.000,Variant 4,4,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD589,Sweden
1-749184744,Accepted-Wait,Saki,2012/05/23 21:31:07.000,Variant 4,4,Accepted,Low,Wait,us,Org line A2,A2_4,,,PROD589,Sweden
1-749184751,Accepted-In Progress,Henrique,2012/05/23 21:20:24.000,Variant 12,12,Accepted,Medium,In Progress,br,Org line A2,A2_2,,,PROD134,Brazil
1-749184751,Queued-Awaiting Assignment,Henrique,2012/05/29 03:21:25.000,Variant 12,12,Queued,Medium,Awaiting Assignment,br,Org line A2,A2_2,,,PROD134,Brazil
1-749184751,Accepted-Assigned,Flavio,2012/05/30 20:29:30.000,Variant 12,12,Accepted,Medium,Assigned,br,Org line A2,A2_2,,,PROD134,Brazil
1-749184839,Accepted-In Progress,Ian,2012/05/23 23:02:51.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749184839,Accepted-Assigned,Ian,2012/05/23 23:05:35.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749285083,Accepted-In Progress,Christoffer,2012/05/23 22:37:53.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD412,Sweden
1-749285250,Accepted-In Progress,Christoffer,2012/05/23 22:43:46.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD412,Sweden
1-749285407,Accepted-In Progress,Christoffer,2012/05/23 22:48:42.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD412,Sweden
1-749290225,Accepted-In Progress,Erik,2012/05/23 23:04:39.000,Variant 10,10,Accepted,Medium,In Progress,se,Org line G4,,,,PROD343,Sweden
1-749290225,Accepted-In Progress,Erik,2012/06/04 18:50:28.000,Variant 10,10,Accepted,Medium,In Progress,se,Org line G4,,,,PROD343,Sweden
1-749306975,Accepted-Wait,Saki,2012/05/23 23:15:50.000,Variant 11,11,Accepted,Low,Wait,us,Org line A2,A2_4,,,PROD589,Sweden
1-749307260,Accepted-In Progress,Saki,2012/05/24 15:06:53.000,Variant 2,2,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD521,Sweden
1-749313527,Accepted-In Progress,Timothy,2012/05/23 23:59:36.000,Variant 4,4,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749313527,Accepted-Wait,Timothy,2012/05/24 00:07:31.000,Variant 4,4,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749375951,Accepted-In Progress,Britt,2012/05/24 02:18:20.000,Variant 4,4,Accepted,Medium,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-749375951,Accepted-Wait,Britt,2012/05/24 02:25:02.000,Variant 4,4,Accepted,Medium,Wait,se,Org line A2,A2_1,,,PROD350,Sweden
1-749402183,Accepted-Wait,Joakim,2012/05/24 05:20:14.000,Variant 11,11,Accepted,Low,Wait,us,Org line A2,A2_4,,,PROD546,USA
1-749527522,Accepted-In Progress,Saki,2012/05/24 15:24:10.000,Variant 4,4,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD557,Sweden
1-749527522,Accepted-Wait,Saki,2012/05/24 16:04:54.000,Variant 4,4,Accepted,Low,Wait,us,Org line A2,A2_4,,,PROD557,Sweden
1-749550065,Accepted-Assigned,Piotr,2012/05/24 15:42:00.000,Variant 53,53,Accepted,Medium,Assigned,pl,Org line A2,A2_2,,,PROD442,POLAND
1-749572004,Accepted-In Progress,Saki,2012/05/24 16:04:10.000,Variant 4,4,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD521,Sweden
1-749572004,Accepted-Wait,Saki,2012/05/24 16:12:23.000,Variant 4,4,Accepted,Low,Wait,us,Org line A2,A2_4,,,PROD521,Sweden
1-749614245,Accepted-In Progress,Ian,2012/05/24 17:31:30.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749614245,Accepted-Assigned,Ian,2012/05/24 17:38:26.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749657781,Accepted-Wait,Alan,2012/05/24 19:24:35.000,Variant 11,11,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-749730150,Accepted-In Progress,Pankaj,2012/05/24 21:59:07.000,Variant 37,37,Accepted,Medium,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-749730150,Accepted-Wait,Pankaj,2012/05/28 16:02:06.000,Variant 37,37,Accepted,Medium,Wait,in,Org line C,E_10,,,PROD802,Sweden
1-749730150,Accepted-In Progress,Pankaj,2012/06/05 19:21:29.000,Variant 37,37,Accepted,Medium,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-749730150,Accepted-Wait,Pankaj,2012/06/11 15:17:57.000,Variant 37,37,Accepted,Medium,Wait,in,Org line C,E_10,,,PROD802,Sweden
1-749747547,Accepted-In Progress,Ewa,2012/05/24 21:59:11.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-749747547,Completed-Closed,Ewa,2012/05/24 22:00:55.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-749760823,Accepted-In Progress,Anup,2012/05/24 21:24:01.000,Variant 2,2,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD597,INDIA
1-749821849,Accepted-In Progress,Jonathan,2012/05/24 22:53:41.000,Variant 2,2,Accepted,Low,In Progress,fr,Org line C,E_6,,,PROD525,France
1-749840934,Accepted-In Progress,Marc,2012/05/24 21:53:02.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line A2,A2_4,,,PROD41,Belgium
1-749840934,Queued-Awaiting Assignment,Marc,2012/05/24 21:55:45.000,Variant 7,7,Queued,Medium,Awaiting Assignment,be,Org line A2,A2_4,,,PROD41,Belgium
1-749840934,Accepted-In Progress,Marc,2012/05/31 00:16:10.000,Variant 7,7,Accepted,Medium,In Progress,be,Org line A2,A2_4,,,PROD41,Belgium
1-749851721,Accepted-In Progress,Praveen,2012/05/24 22:24:36.000,Variant 159,159,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-749851721,Queued-Awaiting Assignment,Praveen,2012/05/24 22:27:03.000,Variant 159,159,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-749851721,Accepted-In Progress,Raja,2012/05/24 22:51:21.000,Variant 159,159,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-749851721,Queued-Awaiting Assignment,Martin,2012/05/24 22:52:40.000,Variant 159,159,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-749851721,Queued-Awaiting Assignment,Steve,2012/05/25 15:41:22.000,Variant 159,159,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-749851721,Accepted-In Progress,Lennart,2012/05/25 15:44:38.000,Variant 159,159,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-749851721,Accepted-Wait,Lennart,2012/05/28 17:40:54.000,Variant 159,159,Accepted,Medium,Wait,se,Org line C,C_6,,,PROD802,Sweden
1-749871888,Accepted-In Progress,Agneta,2012/05/24 23:32:26.000,Variant 2,2,Accepted,Low,In Progress,se,Org line A2,A2_3,,,PROD530,Sweden
1-749886936,Accepted-In Progress,Janusz,2012/05/24 23:36:03.000,Variant 2,2,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD756,POLAND
1-749931426,Accepted-In Progress,Murali,2012/05/25 01:11:46.000,Variant 2,2,Accepted,High,In Progress,in,Org line B,E_10,,,PROD209,INDIA
1-749938024,Accepted-In Progress,Astrid,2012/05/25 00:10:33.000,Variant 4,4,Accepted,Low,In Progress,be,Org line C,V3_2,,,PROD424,Belgium
1-749938024,Accepted-Wait,Astrid,2012/05/25 00:14:10.000,Variant 4,4,Accepted,Low,Wait,be,Org line C,V3_2,,,PROD424,Belgium
1-750007716,Accepted-In Progress,Shamna,2012/05/25 11:28:10.000,Variant 25,25,Accepted,Medium,In Progress,in,Org line C,E_4,,,PROD436,INDIA
1-750007716,Queued-Awaiting Assignment,Shamna,2012/05/25 11:31:39.000,Variant 25,25,Queued,Medium,Awaiting Assignment,in,Org line C,E_4,,,PROD436,INDIA
1-750007716,Accepted-In Progress,Avronil,2012/05/25 12:19:44.000,Variant 25,25,Accepted,Medium,In Progress,in,Org line C,E_4,,,PROD436,INDIA
1-750007716,Accepted-Wait,Avronil,2012/05/25 12:21:11.000,Variant 25,25,Accepted,Medium,Wait,in,Org line C,E_4,,,PROD436,INDIA
1-750090643,Accepted-In Progress,Praveen,2012/05/25 15:55:16.000,Variant 160,160,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-750090643,Queued-Awaiting Assignment,Praveen,2012/05/25 16:24:06.000,Variant 160,160,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-750090643,Accepted-In Progress,Arun,2012/05/30 20:24:24.000,Variant 160,160,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-750090643,Queued-Awaiting Assignment,Martin,2012/05/30 20:26:25.000,Variant 160,160,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-750090643,Accepted-In Progress,Aurelien,2012/05/30 21:16:44.000,Variant 160,160,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD802,France
1-750090643,Accepted-Wait,Aurelien,2012/05/31 20:55:33.000,Variant 160,160,Accepted,Medium,Wait,se,Org line C,C_6,,,PROD802,France
1-750106623,Accepted-In Progress,Tomas,2012/05/25 16:04:05.000,Variant 161,161,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD424,Sweden
1-750106623,Queued-Awaiting Assignment,Tomas,2012/05/25 16:14:23.000,Variant 161,161,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD424,Sweden
1-750106623,Accepted-In Progress,Kenneth,2012/05/30 14:48:13.000,Variant 161,161,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD424,Sweden
1-750106623,Accepted-Assigned,Tomas,2012/06/07 20:14:29.000,Variant 161,161,Accepted,Medium,Assigned,se,Org line C,C_6,,,PROD424,Sweden
1-750106623,Accepted-In Progress,Tomas,2012/06/07 20:22:30.000,Variant 161,161,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD424,Sweden
1-750161066,Accepted-In Progress,Åsa,2012/05/25 16:32:26.000,Variant 3,3,Accepted,Medium,In Progress,se,Org line V2,,,,PROD615,Sweden
1-750161066,Accepted-Assigned,Åsa,2012/05/25 16:42:34.000,Variant 3,3,Accepted,Medium,Assigned,se,Org line V2,,,,PROD615,Sweden
1-750161245,Accepted-In Progress,Åsa,2012/05/25 16:33:16.000,Variant 3,3,Accepted,Medium,In Progress,se,Org line V2,,,,PROD615,Sweden
1-750161245,Accepted-Assigned,Åsa,2012/05/25 16:35:21.000,Variant 3,3,Accepted,Medium,Assigned,se,Org line V2,,,,PROD615,Sweden
1-750179984,Accepted-In Progress,Ian,2012/05/25 17:02:09.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-750179984,Accepted-Assigned,Ian,2012/05/28 16:49:12.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-750196720,Accepted-In Progress,Ingela,2012/05/25 17:44:47.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD406,Sweden
1-750209134,Accepted-Wait,Pramod,2012/05/25 17:59:41.000,Variant 11,11,Accepted,Low,Wait,us,Org line A2,A2_4,,,PROD552,INDIA
1-750209298,Accepted-Wait,Pramod,2012/05/25 18:05:54.000,Variant 11,11,Accepted,Medium,Wait,us,Org line A2,A2_4,,,PROD552,INDIA
1-750239221,Accepted-In Progress,Marcin,2012/05/25 18:51:00.000,Variant 2,2,Accepted,High,In Progress,pl,Org line C,C_6,,,PROD452,POLAND
1-750255303,Accepted-In Progress,Lars-Göran,2012/05/25 20:40:59.000,Variant 2,2,Accepted,Low,In Progress,se,Org line G4,,,,PROD374,Sweden
1-750293610,Accepted-In Progress,Christoffer,2012/05/25 21:26:13.000,Variant 2,2,Accepted,Low,In Progress,se,Org line C,V3_2,,,PROD412,Sweden
1-750411941,Queued-Awaiting Assignment,Mohsin,2012/05/25 22:25:26.000,Variant 162,162,Queued,High,Awaiting Assignment,in,Org line C,E_5,,,PROD745,INDIA
1-750411941,Accepted-In Progress,Mohsin,2012/05/28 14:59:19.000,Variant 162,162,Accepted,High,In Progress,in,Org line C,E_5,,,PROD745,INDIA
1-750411941,Accepted-Wait,Mohsin,2012/05/28 15:05:43.000,Variant 162,162,Accepted,High,Wait,in,Org line C,E_5,,,PROD745,INDIA
1-750411941,Queued-Awaiting Assignment,Peter,2012/05/28 16:48:40.000,Variant 162,162,Queued,High,Awaiting Assignment,in,Org line C,E_1,,,PROD745,Belgium
1-750411941,Accepted-In Progress,Mohsin,2012/05/28 16:49:42.000,Variant 162,162,Accepted,High,In Progress,in,Org line C,E_5,,,PROD745,INDIA
1-750411941,Accepted-Wait,Mohsin,2012/05/28 16:51:18.000,Variant 162,162,Accepted,High,Wait,in,Org line C,E_5,,,PROD745,INDIA
1-750437951,Accepted-In Progress,Wim,2012/05/25 23:02:19.000,Variant 5,5,Accepted,Medium,In Progress,us,Org line D,D_2,,,PROD618,Belgium
1-750437951,Queued-Awaiting Assignment,Wim,2012/05/25 23:14:45.000,Variant 5,5,Queued,Medium,Awaiting Assignment,us,Org line D,D_2,,,PROD618,Belgium
1-750473129,Accepted-In Progress,Celine,2012/05/26 01:08:45.000,Variant 2,2,Accepted,Medium,In Progress,fr,Org line C,V3_3,,,PROD374,France
1-750499270,Accepted-In Progress,Praveen,2012/05/26 03:13:47.000,Variant 163,163,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-750499270,Queued-Awaiting Assignment,Praveen,2012/05/26 03:29:08.000,Variant 163,163,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-750499270,Accepted-In Progress,Kreeti,2012/05/26 03:31:45.000,Variant 163,163,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-750499270,Accepted-Assigned,Sandeep,2012/05/26 04:26:11.000,Variant 163,163,Accepted,High,Assigned,se,Org line C,E_10,,,PROD802,Sweden
1-750499270,Accepted-Wait,Sandeep,2012/05/26 08:08:51.000,Variant 163,163,Accepted,High,Wait,se,Org line C,E_10,,,PROD802,Sweden
1-750499270,Accepted-In Progress,Sandeep,2012/05/30 08:34:16.000,Variant 163,163,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-750499270,Queued-Awaiting Assignment,Martin,2012/05/30 08:34:58.000,Variant 163,163,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-750499270,Accepted-In Progress,Martin,2012/05/30 15:14:05.000,Variant 163,163,Accepted,High,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-750717620,Accepted-In Progress,Peter,2012/05/28 16:46:21.000,Variant 164,164,Accepted,Medium,In Progress,be,Org line C,E_5,,,PROD745,Belgium
1-750717620,Accepted-In Progress,Peter,2012/05/28 16:47:09.000,Variant 164,164,Accepted,Medium,In Progress,be,Org line C,E_5,,,PROD745,Belgium
1-750717620,Queued-Awaiting Assignment,Peter,2012/05/28 16:53:42.000,Variant 164,164,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-750717620,Accepted-Assigned,Kell,2012/05/29 20:01:53.000,Variant 164,164,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-750823791,Accepted-Wait,Alan,2012/05/28 17:35:48.000,Variant 11,11,Accepted,Low,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-750838075,Accepted-In Progress,Lars-Ove,2012/05/28 17:01:38.000,Variant 2,2,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD815,Sweden
1-751087171,Accepted-In Progress,Ranveer,2012/05/28 23:14:06.000,Variant 37,37,Accepted,Low,In Progress,in,Org line C,E_10,,,PROD805,Sweden
1-751087171,Accepted-Wait,Ranveer,2012/05/28 23:18:07.000,Variant 37,37,Accepted,Low,Wait,in,Org line C,E_10,,,PROD805,Sweden
1-751087171,Accepted-In Progress,Ranveer,2012/06/01 00:09:28.000,Variant 37,37,Accepted,Low,In Progress,in,Org line C,E_10,,,PROD805,Sweden
1-751087171,Accepted-Wait,Ranveer,2012/06/01 00:21:33.000,Variant 37,37,Accepted,Low,Wait,in,Org line C,E_10,,,PROD805,Sweden
1-751140095,Accepted-In Progress,Habib,2012/05/29 01:49:10.000,Variant 3,3,Accepted,Major,In Progress,us,Org line C,E_4,,,PROD348,Sweden
1-751140095,Accepted-Assigned,Habib,2012/05/29 17:12:26.000,Variant 3,3,Accepted,Major,Assigned,us,Org line C,E_4,,,PROD348,Sweden
1-751197742,Accepted-In Progress,Johnny,2012/05/29 14:44:03.000,Variant 2,2,Accepted,High,In Progress,se,Org line C,E_2,,,PROD328,Sweden
1-751277838,Accepted-In Progress,Rolf,2012/05/29 16:05:58.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line C,E_3,,,PROD714,Sweden
1-751447190,Accepted-In Progress,Yu,2012/05/29 17:58:59.000,Variant 2,2,Accepted,Low,In Progress,cn,Org line A2,A2_2,,,PROD753,China
1-751457471,Accepted-In Progress,Ian,2012/05/29 18:43:07.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-751457471,Accepted-Assigned,Ian,2012/05/29 18:43:23.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-751461582,Accepted-In Progress,Ian,2012/05/29 20:05:01.000,Variant 21,21,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-751461582,Accepted-In Progress,Ian,2012/05/29 20:13:43.000,Variant 21,21,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-751461582,Accepted-Assigned,Ian,2012/05/29 20:15:11.000,Variant 21,21,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-751492205,Accepted-In Progress,Tomas,2012/05/29 19:48:35.000,Variant 2,2,Accepted,Low,In Progress,cn,Org line A2,A2_2,,,PROD753,Sweden
1-751548681,Accepted-Wait,Tomasz,2012/05/29 21:28:01.000,Variant 165,165,Accepted,Medium,Wait,fr,Org line A2,A2_2,,,PROD698,POLAND
1-751548681,Accepted-In Progress,Tomasz,2012/05/29 21:28:15.000,Variant 165,165,Accepted,Medium,In Progress,fr,Org line A2,A2_2,,,PROD698,POLAND
1-751548681,Accepted-In Progress,Tomasz,2012/05/29 21:28:48.000,Variant 165,165,Accepted,Medium,In Progress,fr,Org line A2,A2_2,,,PROD698,POLAND
1-751548681,Accepted-Wait,Tomasz,2012/05/29 22:07:32.000,Variant 165,165,Accepted,Medium,Wait,fr,Org line A2,A2_2,,,PROD698,POLAND
1-751568641,Accepted-Wait,Alan,2012/05/29 21:42:20.000,Variant 11,11,Accepted,Low,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-751683081,Accepted-In Progress,Charlotta,2012/05/29 22:48:03.000,Variant 3,3,Accepted,Low,In Progress,se,Org line G4,,,,PROD412,Sweden
1-751683081,Accepted-Assigned,Charlotta,2012/05/29 22:49:44.000,Variant 3,3,Accepted,Low,Assigned,se,Org line G4,,,,PROD412,Sweden
1-751689562,Accepted-In Progress,Anna,2012/05/29 23:44:19.000,Variant 2,2,Accepted,Medium,In Progress,fr,Org line A2,A2_2,,,PROD200,POLAND
1-751729551,Accepted-In Progress,Bartlomiej,2012/05/30 01:24:19.000,Variant 10,10,Accepted,Medium,In Progress,pl,Org line A2,D_1,,,PROD74,POLAND
1-751729551,Accepted-In Progress,Bartlomiej,2012/05/30 01:24:45.000,Variant 10,10,Accepted,Medium,In Progress,pl,Org line A2,D_1,,,PROD74,POLAND
1-751772104,Accepted-In Progress,Carla,2012/05/30 02:28:51.000,Variant 4,4,Accepted,Major,In Progress,br,Org line A2,A2_2,,,PROD126,Brazil
1-751772104,Accepted-Wait,Carla,2012/05/30 20:03:07.000,Variant 4,4,Accepted,Major,Wait,br,Org line A2,A2_2,,,PROD126,Brazil
1-751904239,Accepted-In Progress,Cindy,2012/05/30 14:28:43.000,Variant 2,2,Accepted,Low,In Progress,cn,Org line A2,A2_2,,,PROD753,China
1-752141231,Accepted-In Progress,Praveen,2012/05/30 19:56:34.000,Variant 166,166,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD350,Sweden
1-752141231,Queued-Awaiting Assignment,Praveen,2012/05/30 23:14:44.000,Variant 166,166,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD350,Sweden
1-752141231,Accepted-In Progress,Gaurav,2012/05/30 23:25:24.000,Variant 166,166,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD350,Sweden
1-752141231,Queued-Awaiting Assignment,Ganesh,2012/05/30 23:30:40.000,Variant 166,166,Queued,Medium,Awaiting Assignment,se,Org line B,C_6,,,PROD350,INDIA
1-752141231,Queued-Awaiting Assignment,Praveen,2012/05/31 10:28:35.000,Variant 166,166,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD350,Sweden
1-752141231,Accepted-In Progress,Umar Farooque,2012/05/31 10:55:20.000,Variant 166,166,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD350,Sweden
1-752141231,Queued-Awaiting Assignment,Ganesh,2012/05/31 14:25:26.000,Variant 166,166,Queued,Medium,Awaiting Assignment,se,Org line B,C_6,,,PROD350,INDIA
1-752141231,Accepted-In Progress,Anandgiri,2012/05/31 19:40:54.000,Variant 166,166,Accepted,Medium,In Progress,se,Org line B,C_6,,,PROD350,INDIA
1-752141231,Queued-Awaiting Assignment,Britt,2012/06/14 19:56:52.000,Variant 166,166,Queued,Medium,Awaiting Assignment,se,Org line A2,A2_1,,,PROD350,Sweden
1-752141295,Accepted-In Progress,Frederic,2012/05/30 20:03:09.000,Variant 5,5,Accepted,Medium,In Progress,fr,Org line A2,A2_2,,,PROD196,France
1-752141295,Queued-Awaiting Assignment,Frederic,2012/05/30 20:05:01.000,Variant 5,5,Queued,Medium,Awaiting Assignment,fr,Org line A2,A2_2,,,PROD196,France
1-752158401,Accepted-Wait,Alan,2012/05/30 20:53:31.000,Variant 11,11,Accepted,Low,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-752184442,Accepted-In Progress,Saki,2012/05/30 21:40:15.000,Variant 2,2,Accepted,Medium,In Progress,us,Org line A2,A2_4,,,PROD521,Sweden
1-752195185,Accepted-In Progress,Johan,2012/05/31 16:31:01.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line G4,,,,PROD412,Sweden
1-752253951,Accepted-Wait,Alan,2012/05/30 22:50:36.000,Variant 11,11,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-752262129,Accepted-In Progress,Ian,2012/05/30 23:55:15.000,Variant 3,3,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-752262129,Accepted-Assigned,Ian,2012/05/31 00:28:36.000,Variant 3,3,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD235,United Kingdom
