Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,concept:name,lifecycle:transition,org:group
case-9075,Confirmation of receipt-complete,Resource21,2011/08/17 16:24:11.767,Variant 2,2,Internet,General,Group 5,Resource06,task-36451,Confirmation of receipt,complete,Group 1
case-9075,T02 Check confirmation of receipt-complete,Resource21,2011/08/17 16:24:55.081,Variant 2,2,Internet,General,Group 5,Resource06,task-36599,T02 Check confirmation of receipt,complete,Group 4
case-9075,T04 Determine confirmation of receipt-complete,Resource21,2011/08/17 16:26:55.924,Variant 2,2,Internet,General,Group 5,Resource06,task-36601,T04 Determine confirmation of receipt,complete,Group 3
case-9075,T05 Print and send confirmation of receipt-complete,Resource21,2011/08/17 16:27:44.542,Variant 2,2,Internet,General,Group 5,Resource06,task-36602,T05 Print and send confirmation of receipt,complete,Group 2
case-9075,T06 Determine necessity of stop advice-complete,Resource21,2011/08/17 16:29:21.115,Variant 2,2,Internet,General,Group 5,Resource06,task-36600,T06 Determine necessity of stop advice,complete,Group 1
case-9075,T10 Determine necessity to stop indication-complete,Resource21,2011/08/17 16:31:14.091,Variant 2,2,Internet,General,Group 5,Resource06,task-36603,T10 Determine necessity to stop indication,complete,Group 1
case-9076,T06 Determine necessity of stop advice-complete,Resource33,2011/08/16 14:47:33.884,Variant 183,183,Internet,General,Group 11,Resource25,task-36468,T06 Determine necessity of stop advice,complete,Group 1
case-9076,T04 Determine confirmation of receipt-complete,Resource33,2011/08/16 14:52:10.147,Variant 183,183,Internet,General,Group 11,Resource25,task-36488,T04 Determine confirmation of receipt,complete,Group 3
case-9076,T05 Print and send confirmation of receipt-complete,admin1,2011/08/24 15:30:21.294,Variant 183,183,Internet,General,Group 11,Resource25,task-36498,T05 Print and send confirmation of receipt,complete,Group 2
case-9076,T07-5 Draft intern advice aspect 5-complete,Resource33,2011/08/29 17:26:14.520,Variant 183,183,Internet,General,Group 11,Resource25,task-36497,T07-5 Draft intern advice aspect 5,complete,Group 1
case-9076,T08 Draft and send request for advice-complete,Resource33,2011/08/29 19:16:38.971,Variant 183,183,Internet,General,Group 11,Resource25,task-36496,T08 Draft and send request for advice,complete,Group 1
case-9076,T09-3 Process or receive external advice from party 3-complete,Resource25,2011/10/04 20:15:39.384,Variant 183,183,Internet,General,Group 11,Resource25,task-37391,T09-3 Process or receive external advice from party 3,complete,Group 1
case-9076,T06 Determine necessity of stop advice-complete,Resource25,2011/10/04 20:16:25.969,Variant 183,183,Internet,General,Group 11,Resource25,task-41558,T06 Determine necessity of stop advice,complete,Group 1
case-9076,T10 Determine necessity to stop indication-complete,Resource25,2011/10/04 20:16:54.150,Variant 183,183,Internet,General,Group 11,Resource25,task-41559,T10 Determine necessity to stop indication,complete,Group 1
case-9078,T02 Check confirmation of receipt-complete,Resource12,2011/09/15 18:22:18.211,Variant 1,1,Internet,General,Group 5,Resource12,task-39068,T02 Check confirmation of receipt,complete,Group 4
case-9078,T04 Determine confirmation of receipt-complete,Resource12,2011/09/15 18:23:07.183,Variant 1,1,Internet,General,Group 5,Resource12,task-39070,T04 Determine confirmation of receipt,complete,Group 3
case-9078,T05 Print and send confirmation of receipt-complete,Resource12,2011/09/15 18:27:04.985,Variant 1,1,Internet,General,Group 5,Resource12,task-39073,T05 Print and send confirmation of receipt,complete,Group 2
case-9078,T06 Determine necessity of stop advice-complete,Resource12,2011/09/15 18:27:37.627,Variant 1,1,Internet,General,Group 5,Resource12,task-39069,T06 Determine necessity of stop advice,complete,Group 1
case-9078,T10 Determine necessity to stop indication-complete,Resource12,2011/09/15 18:59:09.483,Variant 1,1,Internet,General,Group 5,Resource12,task-39081,T10 Determine necessity to stop indication,complete,Group 1
case-9088,T06 Determine necessity of stop advice-complete,admin2,2011/09/05 16:52:53.482,Variant 184,184,Internet,General,Group 7,Resource35,task-37967,T06 Determine necessity of stop advice,complete,Group 1
case-9088,T02 Check confirmation of receipt-complete,admin2,2011/09/05 16:52:54.095,Variant 184,184,Internet,General,Group 7,Resource35,task-37966,T02 Check confirmation of receipt,complete,Group 4
case-9089,Confirmation of receipt-complete,admin2,2011/08/17 18:27:44.527,Variant 9,9,Internet,General,Group 2,Resource21,task-36515,Confirmation of receipt,complete,Group 1
case-9133,T02 Check confirmation of receipt-complete,Resource09,2011/09/12 21:21:19.979,Variant 1,1,Internet,General,Group 5,Resource09,task-38770,T02 Check confirmation of receipt,complete,Group 4
case-9133,T04 Determine confirmation of receipt-complete,Resource09,2011/09/12 21:21:43.146,Variant 1,1,Internet,General,Group 5,Resource09,task-38773,T04 Determine confirmation of receipt,complete,Group 3
case-9133,T05 Print and send confirmation of receipt-complete,admin1,2011/09/13 18:23:09.132,Variant 1,1,Internet,General,Group 5,Resource09,task-38774,T05 Print and send confirmation of receipt,complete,Group 2
case-9133,T06 Determine necessity of stop advice-complete,Resource09,2011/10/04 21:00:14.121,Variant 1,1,Internet,General,Group 5,Resource09,task-38771,T06 Determine necessity of stop advice,complete,Group 1
case-9133,T10 Determine necessity to stop indication-complete,Resource09,2011/10/04 21:01:44.111,Variant 1,1,Internet,General,Group 5,Resource09,task-41585,T10 Determine necessity to stop indication,complete,Group 1
case-9143,T02 Check confirmation of receipt-complete,Resource05,2011/09/07 16:26:10.034,Variant 1,1,Internet,General,Group 5,Resource05,task-38176,T02 Check confirmation of receipt,complete,Group 4
case-9143,T04 Determine confirmation of receipt-complete,Resource05,2011/09/07 16:57:21.420,Variant 1,1,Internet,General,Group 5,Resource05,task-38179,T04 Determine confirmation of receipt,complete,Group 3
case-9143,T05 Print and send confirmation of receipt-complete,Resource05,2011/09/07 17:01:16.610,Variant 1,1,Internet,General,Group 5,Resource05,task-38183,T05 Print and send confirmation of receipt,complete,Group 2
case-9143,T06 Determine necessity of stop advice-complete,Resource05,2011/09/07 17:02:31.921,Variant 1,1,Internet,General,Group 5,Resource05,task-38177,T06 Determine necessity of stop advice,complete,Group 1
case-9143,T10 Determine necessity to stop indication-complete,Resource05,2011/09/07 17:03:13.586,Variant 1,1,Internet,General,Group 5,Resource05,task-38184,T10 Determine necessity to stop indication,complete,Group 1
case-9163,T02 Check confirmation of receipt-complete,Resource05,2011/09/12 20:38:16.949,Variant 1,1,Internet,General,Group 5,Resource05,task-38739,T02 Check confirmation of receipt,complete,Group 4
case-9163,T04 Determine confirmation of receipt-complete,Resource05,2011/09/12 20:38:54.982,Variant 1,1,Internet,General,Group 5,Resource05,task-38741,T04 Determine confirmation of receipt,complete,Group 3
case-9163,T05 Print and send confirmation of receipt-complete,Resource05,2011/09/12 20:40:16.909,Variant 1,1,Internet,General,Group 5,Resource05,task-38742,T05 Print and send confirmation of receipt,complete,Group 2
case-9163,T06 Determine necessity of stop advice-complete,Resource05,2011/09/12 20:40:36.483,Variant 1,1,Internet,General,Group 5,Resource05,task-38740,T06 Determine necessity of stop advice,complete,Group 1
case-9163,T10 Determine necessity to stop indication-complete,Resource05,2011/09/12 20:42:56.828,Variant 1,1,Internet,General,Group 5,Resource05,task-38743,T10 Determine necessity to stop indication,complete,Group 1
case-9165,T02 Check confirmation of receipt-complete,Resource06,2011/10/04 17:45:08.832,Variant 1,1,Internet,General,Group 5,Resource06,task-41512,T02 Check confirmation of receipt,complete,Group 4
case-9165,T04 Determine confirmation of receipt-complete,Resource06,2011/10/04 17:45:27.816,Variant 1,1,Internet,General,Group 5,Resource06,task-41514,T04 Determine confirmation of receipt,complete,Group 3
case-9165,T05 Print and send confirmation of receipt-complete,Resource06,2011/10/04 17:46:03.315,Variant 1,1,Internet,General,Group 5,Resource06,task-41515,T05 Print and send confirmation of receipt,complete,Group 2
case-9165,T06 Determine necessity of stop advice-complete,Resource06,2011/10/04 17:46:28.496,Variant 1,1,Internet,General,Group 5,Resource06,task-41513,T06 Determine necessity of stop advice,complete,Group 1
case-9165,T10 Determine necessity to stop indication-complete,Resource06,2011/10/04 17:46:48.196,Variant 1,1,Internet,General,Group 5,Resource06,task-41516,T10 Determine necessity to stop indication,complete,Group 1
case-9172,T06 Determine necessity of stop advice-complete,Resource23,2011/09/16 17:08:12.417,Variant 4,4,Internet,General,Group 5,Resource23,task-38578,T06 Determine necessity of stop advice,complete,Group 1
case-9172,T10 Determine necessity to stop indication-complete,Resource23,2011/09/16 17:08:47.403,Variant 4,4,Internet,General,Group 5,Resource23,task-39216,T10 Determine necessity to stop indication,complete,Group 1
case-9176,T02 Check confirmation of receipt-complete,Resource12,2011/09/26 14:54:48.783,Variant 1,1,Internet,General,Group 5,Resource12,task-40250,T02 Check confirmation of receipt,complete,Group 4
case-9176,T04 Determine confirmation of receipt-complete,Resource12,2011/09/26 14:55:18.388,Variant 1,1,Internet,General,Group 5,Resource12,task-40252,T04 Determine confirmation of receipt,complete,Group 3
case-9176,T05 Print and send confirmation of receipt-complete,Resource12,2011/09/26 14:55:53.936,Variant 1,1,Internet,General,Group 5,Resource12,task-40253,T05 Print and send confirmation of receipt,complete,Group 2
case-9176,T06 Determine necessity of stop advice-complete,Resource12,2011/09/26 14:56:18.831,Variant 1,1,Internet,General,Group 5,Resource12,task-40251,T06 Determine necessity of stop advice,complete,Group 1
case-9176,T10 Determine necessity to stop indication-complete,Resource12,2011/09/26 14:56:46.026,Variant 1,1,Internet,General,Group 5,Resource12,task-40254,T10 Determine necessity to stop indication,complete,Group 1
case-9199,T06 Determine necessity of stop advice-complete,Resource29,2011/09/08 18:43:08.695,Variant 4,4,Internet,General,Group 6,Resource29,task-38487,T06 Determine necessity of stop advice,complete,Group 1
case-9199,T10 Determine necessity to stop indication-complete,Resource29,2011/09/08 18:43:41.881,Variant 4,4,Internet,General,Group 6,Resource29,task-38491,T10 Determine necessity to stop indication,complete,Group 1
case-9201,T02 Check confirmation of receipt-complete,Resource04,2011/08/29 17:34:55.747,Variant 1,1,Internet,General,Group 5,Resource04,task-37353,T02 Check confirmation of receipt,complete,Group 4
case-9201,T04 Determine confirmation of receipt-complete,Resource04,2011/08/29 17:35:14.747,Variant 1,1,Internet,General,Group 5,Resource04,task-37355,T04 Determine confirmation of receipt,complete,Group 3
case-9201,T05 Print and send confirmation of receipt-complete,Resource04,2011/08/29 17:35:37.780,Variant 1,1,Internet,General,Group 5,Resource04,task-37356,T05 Print and send confirmation of receipt,complete,Group 2
case-9201,T06 Determine necessity of stop advice-complete,Resource04,2011/08/29 17:35:58.206,Variant 1,1,Internet,General,Group 5,Resource04,task-37354,T06 Determine necessity of stop advice,complete,Group 1
case-9201,T10 Determine necessity to stop indication-complete,Resource04,2011/08/29 17:36:17.632,Variant 1,1,Internet,General,Group 5,Resource04,task-37357,T10 Determine necessity to stop indication,complete,Group 1
case-9203,T02 Check confirmation of receipt-complete,Resource11,2011/08/31 19:23:32.332,Variant 185,185,Internet,General,Group 8,Resource01,task-37679,T02 Check confirmation of receipt,complete,Group 4
case-9203,T03 Adjust confirmation of receipt-complete,Resource11,2011/08/31 19:23:54.958,Variant 185,185,Internet,General,Group 8,Resource01,task-37681,T03 Adjust confirmation of receipt,complete,Group 1
case-9203,T02 Check confirmation of receipt-complete,Resource11,2011/08/31 19:24:26.662,Variant 185,185,Internet,General,Group 8,Resource01,task-37682,T02 Check confirmation of receipt,complete,Group 4
case-9203,T03 Adjust confirmation of receipt-complete,Resource11,2011/08/31 19:26:26.682,Variant 185,185,Internet,General,Group 8,Resource01,task-37683,T03 Adjust confirmation of receipt,complete,Group 1
case-9203,T02 Check confirmation of receipt-complete,Resource11,2011/08/31 19:26:57.195,Variant 185,185,Internet,General,Group 8,Resource01,task-37685,T02 Check confirmation of receipt,complete,Group 4
case-9203,T04 Determine confirmation of receipt-complete,Resource11,2011/08/31 19:27:20.538,Variant 185,185,Internet,General,Group 8,Resource01,task-37686,T04 Determine confirmation of receipt,complete,Group 3
case-9203,T05 Print and send confirmation of receipt-complete,Resource11,2011/08/31 19:27:38.655,Variant 185,185,Internet,General,Group 8,Resource01,task-37687,T05 Print and send confirmation of receipt,complete,Group 2
case-9203,T06 Determine necessity of stop advice-complete,Resource11,2011/08/31 19:28:27.190,Variant 185,185,Internet,General,Group 8,Resource01,task-37680,T06 Determine necessity of stop advice,complete,Group 1
case-9203,T10 Determine necessity to stop indication-complete,Resource11,2011/08/31 19:29:58.415,Variant 185,185,Internet,General,Group 8,Resource01,task-37688,T10 Determine necessity to stop indication,complete,Group 1
case-9206,T02 Check confirmation of receipt-complete,Resource02,2011/10/12 16:36:22.305,Variant 1,1,Internet,General,Group 5,Resource02,task-42998,T02 Check confirmation of receipt,complete,Group 4
case-9206,T04 Determine confirmation of receipt-complete,Resource02,2011/10/12 16:36:40.937,Variant 1,1,Internet,General,Group 5,Resource02,task-43000,T04 Determine confirmation of receipt,complete,Group 3
case-9206,T05 Print and send confirmation of receipt-complete,Resource02,2011/10/12 16:36:56.930,Variant 1,1,Internet,General,Group 5,Resource02,task-43001,T05 Print and send confirmation of receipt,complete,Group 2
case-9206,T06 Determine necessity of stop advice-complete,Resource02,2011/10/12 17:18:20.323,Variant 1,1,Internet,General,Group 5,Resource02,task-42999,T06 Determine necessity of stop advice,complete,Group 1
case-9206,T10 Determine necessity to stop indication-complete,Resource02,2011/10/12 17:18:52.128,Variant 1,1,Internet,General,Group 5,Resource02,task-43016,T10 Determine necessity to stop indication,complete,Group 1
case-9207,T06 Determine necessity of stop advice-complete,Resource12,2011/09/26 16:40:40.917,Variant 45,45,Internet,General,Group 5,Resource12,task-40249,T06 Determine necessity of stop advice,complete,Group 1
