Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-7423,T02 Check confirmation of receipt,Resource08,2011/05/10 18:40:55.744,Variant 3,3,Internet,General,Group 5,Resource12,task-24143,complete,EMPTY
case-7423,T04 Determine confirmation of receipt,Resource08,2011/05/10 18:42:18.290,Variant 3,3,Internet,General,Group 5,Resource12,task-24145,complete,Group 3
case-7423,T06 Determine necessity of stop advice,Resource08,2011/05/10 18:42:45.998,Variant 3,3,Internet,General,Group 5,Resource12,task-24144,complete,Group 1
case-7423,T10 Determine necessity to stop indication,Resource08,2011/05/10 18:43:09.945,Variant 3,3,Internet,General,Group 5,Resource12,task-24151,complete,Group 1
case-7423,T05 Print and send confirmation of receipt,admin1,2011/05/11 20:18:36.425,Variant 3,3,Internet,General,Group 5,Resource12,task-24148,complete,Group 2
case-7472,Confirmation of receipt,Resource08,2011/05/12 23:08:38.389,Variant 3,3,Desk,General,,Resource08,task-24467,complete,EMPTY
case-7472,T02 Check confirmation of receipt,Resource08,2011/05/12 23:09:53.175,Variant 3,3,Desk,General,,Resource08,task-24772,complete,EMPTY
case-7472,T04 Determine confirmation of receipt,Resource08,2011/05/12 23:10:49.451,Variant 3,3,Desk,General,,Resource08,task-24776,complete,EMPTY
case-7472,T06 Determine necessity of stop advice,Resource08,2011/05/12 23:11:19.925,Variant 3,3,Desk,General,,Resource08,task-24773,complete,Group 1
case-7472,T10 Determine necessity to stop indication,Resource08,2011/05/12 23:43:48.350,Variant 3,3,Desk,General,,Resource08,task-24783,complete,Group 1
case-7472,T05 Print and send confirmation of receipt,admin1,2011/05/13 21:54:06.020,Variant 3,3,Desk,General,,Resource08,task-24781,complete,Group 2
case-7579,Confirmation of receipt,Resource15,2011/05/23 19:01:16.373,Variant 3,3,Desk,General,,Resource15,task-25354,complete,Group 1
case-7579,T02 Check confirmation of receipt,Resource15,2011/05/23 19:01:33.395,Variant 3,3,Desk,General,,Resource15,task-26010,complete,Group 4
case-7579,T04 Determine confirmation of receipt,Resource15,2011/05/23 19:01:47.042,Variant 3,3,Desk,General,,Resource15,task-26012,complete,Group 3
case-7579,T06 Determine necessity of stop advice,Resource15,2011/05/23 19:06:36.303,Variant 3,3,Desk,General,,Resource15,task-26011,complete,Group 1
case-7579,T10 Determine necessity to stop indication,Resource15,2011/05/23 19:09:42.193,Variant 3,3,Desk,General,,Resource15,task-26014,complete,Group 1
case-7579,T05 Print and send confirmation of receipt,admin1,2011/05/25 22:42:15.186,Variant 3,3,Desk,General,,Resource15,task-26013,complete,Group 2
case-7628,Confirmation of receipt,Resource15,2011/06/06 20:13:35.272,Variant 3,3,Internet,General,Group 5,Resource02,task-25816,complete,EMPTY
case-7628,T02 Check confirmation of receipt,Resource15,2011/06/06 20:13:52.282,Variant 3,3,Internet,General,Group 5,Resource02,task-27785,complete,Group 4
case-7628,T04 Determine confirmation of receipt,Resource15,2011/06/06 20:14:23.185,Variant 3,3,Internet,General,Group 5,Resource02,task-27787,complete,Group 3
case-7628,T06 Determine necessity of stop advice,Resource15,2011/06/06 20:15:48.356,Variant 3,3,Internet,General,Group 5,Resource02,task-27786,complete,Group 1
case-7628,T10 Determine necessity to stop indication,Resource15,2011/06/06 22:34:53.869,Variant 3,3,Internet,General,Group 5,Resource02,task-27789,complete,Group 1
case-7628,T05 Print and send confirmation of receipt,admin1,2011/06/16 22:55:30.762,Variant 3,3,Internet,General,Group 5,Resource02,task-27788,complete,Group 2
case-7818,Confirmation of receipt,Resource08,2011/06/01 19:19:56.489,Variant 3,3,Internet,General,Group 5,Resource06,task-27205,complete,EMPTY
case-7818,T02 Check confirmation of receipt,Resource08,2011/06/01 19:20:40.339,Variant 3,3,Internet,General,Group 5,Resource06,task-27484,complete,EMPTY
case-7818,T04 Determine confirmation of receipt,Resource08,2011/06/01 19:23:06.576,Variant 3,3,Internet,General,Group 5,Resource06,task-27488,complete,EMPTY
case-7818,T06 Determine necessity of stop advice,Resource08,2011/06/08 18:10:11.262,Variant 3,3,Internet,General,Group 5,Resource06,task-27485,complete,Group 1
case-7818,T10 Determine necessity to stop indication,Resource08,2011/06/08 18:10:32.002,Variant 3,3,Internet,General,Group 5,Resource06,task-28295,complete,Group 1
case-7818,T05 Print and send confirmation of receipt,admin1,2011/06/16 18:09:59.519,Variant 3,3,Internet,General,Group 5,Resource06,task-27490,complete,Group 2
case-7832,Confirmation of receipt,Resource08,2011/06/21 22:55:44.927,Variant 3,3,Internet,General,,Resource02,task-27356,complete,EMPTY
case-7832,T02 Check confirmation of receipt,Resource08,2011/06/21 22:56:05.053,Variant 3,3,Internet,General,,Resource02,task-29355,complete,Group 4
case-7832,T04 Determine confirmation of receipt,Resource08,2011/06/21 22:56:31.383,Variant 3,3,Internet,General,,Resource02,task-29357,complete,Group 3
case-7832,T06 Determine necessity of stop advice,Resource08,2011/06/21 23:13:11.486,Variant 3,3,Internet,General,,Resource02,task-29356,complete,Group 1
case-7832,T10 Determine necessity to stop indication,Resource08,2011/06/21 23:17:58.102,Variant 3,3,Internet,General,,Resource02,task-29367,complete,Group 1
case-7832,T05 Print and send confirmation of receipt,admin1,2011/06/24 22:35:38.308,Variant 3,3,Internet,General,,Resource02,task-29358,complete,Group 2
case-7847,Confirmation of receipt,Resource08,2011/06/21 23:37:56.799,Variant 3,3,Internet,General,,Resource02,task-27445,complete,EMPTY
case-7847,T02 Check confirmation of receipt,Resource08,2011/06/21 23:38:25.923,Variant 3,3,Internet,General,,Resource02,task-29377,complete,Group 4
case-7847,T04 Determine confirmation of receipt,Resource08,2011/06/21 23:39:06.247,Variant 3,3,Internet,General,,Resource02,task-29379,complete,EMPTY
case-7847,T06 Determine necessity of stop advice,Resource08,2011/06/21 23:40:57.622,Variant 3,3,Internet,General,,Resource02,task-29378,complete,Group 1
case-7847,T10 Determine necessity to stop indication,Resource08,2011/06/21 23:41:46.533,Variant 3,3,Internet,General,,Resource02,task-29381,complete,Group 1
case-7847,T05 Print and send confirmation of receipt,admin1,2011/06/24 22:33:14.885,Variant 3,3,Internet,General,,Resource02,task-29380,complete,Group 2
case-7978,Confirmation of receipt,Resource15,2011/06/17 18:51:58.423,Variant 3,3,Internet,General,,Resource15,task-28298,complete,Group 1
case-7978,T02 Check confirmation of receipt,Resource15,2011/06/17 18:52:31.530,Variant 3,3,Internet,General,,Resource15,task-28908,complete,Group 4
case-7978,T04 Determine confirmation of receipt,Resource15,2011/06/17 18:52:48.800,Variant 3,3,Internet,General,,Resource15,task-28910,complete,Group 3
case-7978,T06 Determine necessity of stop advice,Resource15,2011/06/17 18:53:18.877,Variant 3,3,Internet,General,,Resource15,task-28909,complete,Group 1
case-7978,T10 Determine necessity to stop indication,Resource15,2011/06/17 18:54:00.741,Variant 3,3,Internet,General,,Resource15,task-28912,complete,Group 1
case-7978,T05 Print and send confirmation of receipt,admin1,2011/06/24 22:39:55.719,Variant 3,3,Internet,General,,Resource15,task-28911,complete,Group 2
case-7981,Confirmation of receipt,Resource15,2011/06/22 18:45:55.002,Variant 3,3,Internet,General,,Resource15,task-28321,complete,Group 1
case-7981,T02 Check confirmation of receipt,Resource15,2011/06/22 19:05:52.983,Variant 3,3,Internet,General,,Resource15,task-29460,complete,Group 4
case-7981,T04 Determine confirmation of receipt,Resource15,2011/06/22 19:06:12.747,Variant 3,3,Internet,General,,Resource15,task-29464,complete,Group 3
case-7981,T06 Determine necessity of stop advice,Resource15,2011/06/22 19:06:35.855,Variant 3,3,Internet,General,,Resource15,task-29461,complete,Group 1
case-7981,T10 Determine necessity to stop indication,Resource15,2011/06/22 19:08:28.812,Variant 3,3,Internet,General,,Resource15,task-29466,complete,Group 1
case-7981,T05 Print and send confirmation of receipt,admin1,2011/06/24 22:32:02.001,Variant 3,3,Internet,General,,Resource15,task-29465,complete,Group 2
case-8136,Confirmation of receipt,Resource09,2011/07/01 18:39:07.949,Variant 3,3,Desk,General,Group 5,Resource09,task-28903,complete,Group 1
case-8136,T02 Check confirmation of receipt,Resource09,2011/07/01 18:39:37.906,Variant 3,3,Desk,General,Group 5,Resource09,task-30580,complete,Group 4
case-8136,T04 Determine confirmation of receipt,Resource09,2011/07/01 18:40:21.914,Variant 3,3,Desk,General,Group 5,Resource09,task-30582,complete,Group 3
case-8136,T06 Determine necessity of stop advice,Resource09,2011/07/01 18:41:08.528,Variant 3,3,Desk,General,Group 5,Resource09,task-30581,complete,Group 1
case-8136,T10 Determine necessity to stop indication,Resource09,2011/07/01 18:41:38.595,Variant 3,3,Desk,General,Group 5,Resource09,task-30584,complete,Group 1
case-8136,T05 Print and send confirmation of receipt,Resource09,2011/07/01 18:49:44.722,Variant 3,3,Desk,General,Group 5,Resource09,task-30583,complete,Group 2
case-8363,Confirmation of receipt,Resource05,2011/07/05 21:13:13.848,Variant 3,3,Internet,General,Group 5,Resource05,task-30617,complete,EMPTY
case-8363,T02 Check confirmation of receipt,Resource05,2011/07/05 21:13:47.994,Variant 3,3,Internet,General,Group 5,Resource05,task-31059,complete,Group 4
case-8363,T04 Determine confirmation of receipt,Resource05,2011/07/05 21:46:54.343,Variant 3,3,Internet,General,Group 5,Resource05,task-31061,complete,Group 3
case-8363,T06 Determine necessity of stop advice,Resource05,2011/07/05 22:23:01.480,Variant 3,3,Internet,General,Group 5,Resource05,task-31060,complete,Group 1
case-8363,T10 Determine necessity to stop indication,Resource05,2011/07/05 22:23:48.103,Variant 3,3,Internet,General,Group 5,Resource05,task-31104,complete,Group 1
case-8363,T05 Print and send confirmation of receipt,Resource05,2011/07/05 22:24:41.540,Variant 3,3,Internet,General,Group 5,Resource05,task-31083,complete,Group 2
case-9389,Confirmation of receipt,Resource05,2011/09/19 18:16:45.370,Variant 3,3,Internet,General,Group 5,Resource05,task-38083,complete,EMPTY
case-9389,T02 Check confirmation of receipt,Resource05,2011/09/19 18:17:32.195,Variant 3,3,Internet,General,Group 5,Resource05,task-39400,complete,Group 4
case-9389,T04 Determine confirmation of receipt,Resource05,2011/09/19 18:18:06.933,Variant 3,3,Internet,General,Group 5,Resource05,task-39402,complete,Group 3
case-9389,T06 Determine necessity of stop advice,Resource05,2011/09/19 18:18:43.791,Variant 3,3,Internet,General,Group 5,Resource05,task-39401,complete,Group 1
case-9389,T10 Determine necessity to stop indication,Resource05,2011/09/19 18:19:07.754,Variant 3,3,Internet,General,Group 5,Resource05,task-39404,complete,Group 1
case-9389,T05 Print and send confirmation of receipt,Resource05,2011/09/19 19:12:23.513,Variant 3,3,Internet,General,Group 5,Resource05,task-39403,complete,Group 2
case-9897,Confirmation of receipt,Resource02,2011/10/05 20:37:17.065,Variant 3,3,Internet,General,Group 5,Resource02,task-41499,complete,EMPTY
case-9897,T02 Check confirmation of receipt,Resource02,2011/10/05 20:37:52.586,Variant 3,3,Internet,General,Group 5,Resource02,task-41726,complete,Group 4
case-9897,T04 Determine confirmation of receipt,Resource02,2011/10/05 20:38:14.918,Variant 3,3,Internet,General,Group 5,Resource02,task-41728,complete,Group 3
case-9897,T06 Determine necessity of stop advice,Resource02,2011/10/05 20:40:34.844,Variant 3,3,Internet,General,Group 5,Resource02,task-41727,complete,Group 1
case-9897,T10 Determine necessity to stop indication,Resource02,2011/10/05 20:48:53.171,Variant 3,3,Internet,General,Group 5,Resource02,task-41734,complete,Group 1
case-9897,T05 Print and send confirmation of receipt,Resource02,2011/10/06 15:37:28.500,Variant 3,3,Internet,General,Group 5,Resource02,task-41731,complete,EMPTY
case-4827,Confirmation of receipt,Resource10,2010/12/17 19:25:16.565,Variant 12,12,Internet,General,,Resource34,task-4746,complete,Group 1
case-4827,T02 Check confirmation of receipt,Resource10,2010/12/17 19:33:06.722,Variant 12,12,Internet,General,,Resource34,task-4808,complete,Group 4
case-4827,T04 Determine confirmation of receipt,Resource10,2010/12/17 19:40:11.444,Variant 12,12,Internet,General,,Resource34,task-4833,complete,Group 3
case-4827,T06 Determine necessity of stop advice,Resource07,2010/12/27 21:45:58.852,Variant 12,12,Internet,General,,Resource34,task-4809,complete,EMPTY
case-4827,T10 Determine necessity to stop indication,Resource07,2010/12/27 21:47:34.547,Variant 12,12,Internet,General,,Resource34,task-5874,complete,Group 1
case-4827,T05 Print and send confirmation of receipt,Resource07,2010/12/30 17:27:28.493,Variant 12,12,Internet,General,,Resource34,task-4851,complete,Group 2
case-4827,T11 Create document X request unlicensed,admin2,2011/01/15 00:56:55.509,Variant 12,12,Internet,General,,Resource34,task-5875,complete,Group 1
case-6644,Confirmation of receipt,Resource17,2011/04/01 17:58:07.735,Variant 12,12,Post,General,,Resource17,task-17476,complete,EMPTY
case-6644,T02 Check confirmation of receipt,Resource17,2011/04/01 17:59:34.059,Variant 12,12,Post,General,,Resource17,task-18787,complete,EMPTY
case-6644,T04 Determine confirmation of receipt,Resource10,2011/04/01 18:00:50.028,Variant 12,12,Post,General,,Resource17,task-18793,complete,EMPTY
case-6644,T06 Determine necessity of stop advice,Resource17,2011/04/04 22:18:57.120,Variant 12,12,Post,General,,Resource17,task-18788,complete,Group 1
case-6644,T10 Determine necessity to stop indication,Resource17,2011/04/04 22:19:19.931,Variant 12,12,Post,General,,Resource17,task-18964,complete,Group 1
case-6644,T05 Print and send confirmation of receipt,admin1,2011/04/06 23:13:41.894,Variant 12,12,Post,General,,Resource17,task-18794,complete,Group 2
case-6644,T11 Create document X request unlicensed,admin2,2011/04/21 18:15:37.535,Variant 12,12,Post,General,,Resource17,task-18965,complete,Group 1
case-10263,Confirmation of receipt,Resource12,2011/11/18 23:15:19.355,Variant 19,19,Internet,General,Group 5,Resource12,task-45829,complete,EMPTY
case-10263,T02 Check confirmation of receipt,Resource12,2011/11/18 23:15:51.435,Variant 19,19,Internet,General,Group 5,Resource12,task-47271,complete,Group 4
case-10263,T04 Determine confirmation of receipt,Resource12,2011/11/18 23:17:30.382,Variant 19,19,Internet,General,Group 5,Resource12,task-47275,complete,Group 3
case-10263,T06 Determine necessity of stop advice,Resource12,2011/11/29 23:23:32.990,Variant 19,19,Internet,General,Group 5,Resource12,task-47272,complete,Group 1
case-10263,T05 Print and send confirmation of receipt,Resource27,2011/11/30 21:02:03.222,Variant 19,19,Internet,General,Group 5,Resource12,task-47278,complete,Group 2
case-10971,Confirmation of receipt,Resource13,2012/01/10 22:16:23.523,Variant 6,6,Internet,General,Group 5,Resource13,task-50227,complete,EMPTY
case-10971,T02 Check confirmation of receipt,Resource13,2012/01/10 22:19:00.861,Variant 6,6,Internet,General,Group 5,Resource13,task-51738,complete,EMPTY
case-10971,T04 Determine confirmation of receipt,Resource13,2012/01/10 22:21:13.637,Variant 6,6,Internet,General,Group 5,Resource13,task-51741,complete,EMPTY
case-10971,T06 Determine necessity of stop advice,Resource13,2012/01/10 22:21:56.885,Variant 6,6,Internet,General,Group 5,Resource13,task-51739,complete,Group 1
case-10971,T05 Print and send confirmation of receipt,Resource13,2012/01/10 22:23:49.193,Variant 6,6,Internet,General,Group 5,Resource13,task-51742,complete,EMPTY
case-10971,T10 Determine necessity to stop indication,Resource13,2012/01/10 22:26:48.822,Variant 6,6,Internet,General,Group 5,Resource13,task-51743,complete,Group 1
case-4502,Confirmation of receipt,Resource11,2010/12/13 22:59:10.764,Variant 6,6,Internet,General,,Resource01,task-1907,complete,EMPTY
case-4502,T02 Check confirmation of receipt,Resource11,2010/12/13 22:59:42.994,Variant 6,6,Internet,General,,Resource01,task-3960,complete,Group 4
case-4502,T04 Determine confirmation of receipt,Resource11,2010/12/13 23:00:21.666,Variant 6,6,Internet,General,,Resource01,task-3962,complete,EMPTY
case-4502,T06 Determine necessity of stop advice,Resource11,2010/12/13 23:00:40.629,Variant 6,6,Internet,General,,Resource01,task-3961,complete,Group 1
case-4502,T05 Print and send confirmation of receipt,Resource11,2010/12/13 23:01:38.027,Variant 6,6,Internet,General,,Resource01,task-3963,complete,Group 2
case-4502,T10 Determine necessity to stop indication,Resource11,2010/12/13 23:01:56.554,Variant 6,6,Internet,General,,Resource01,task-3966,complete,Group 1
case-4810,Confirmation of receipt,Resource10,2010/12/17 19:23:06.388,Variant 6,6,Post,General,,Resource07,task-4649,complete,Group 1
